product_id,product_line,product_category,product_group,product_name,supplier_country,supplier_name,supplier_id,announcement_date,launch_date,lead_time,supplier_continent
210200300040,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Boy's Bucket,US,Eclipse Inc,1303,2013-02-12T23:51:17.000+0000,2013-04-29T15:46:45.000+0000,75,America
210200300041,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Boy's Swoosh Special Cap,US,Eclipse Inc,1303,2014-03-10T01:29:57.000+0000,2014-04-18T04:06:51.000+0000,39,America
210200300042,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Brushed Constructed Top,US,Eclipse Inc,1303,2013-10-06T17:44:17.000+0000,2014-01-14T20:48:16.000+0000,101,America
210200300043,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Cap w/Swoosh,US,Eclipse Inc,1303,2013-12-16T03:27:28.000+0000,2014-01-12T03:03:03.000+0000,27,America
210200300044,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Children's Cap,US,Eclipse Inc,1303,2014-12-20T11:29:15.000+0000,2015-04-21T17:50:20.000+0000,122,America
210200300045,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Children's Cap Extra,US,Eclipse Inc,1303,2014-04-08T17:45:18.000+0000,2014-06-23T04:19:43.000+0000,76,America
210200300046,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's  Children's Tracking Suit Model Tornad,US,Eclipse Inc,1303,2014-05-02T22:26:56.000+0000,2014-06-14T15:04:01.000+0000,42,America
210200300047,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Components Plus Cap,US,Eclipse Inc,1303,2014-12-28T09:36:04.000+0000,2015-05-28T03:18:48.000+0000,151,America
210200300048,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Constructed 'T',US,Eclipse Inc,1303,2014-11-02T01:02:46.000+0000,2015-01-12T05:24:36.000+0000,71,America
210200300049,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Constructed S/Sleve Top,US,Eclipse Inc,1303,2013-05-16T22:19:43.000+0000,2013-10-19T12:25:08.000+0000,155,America
210200300050,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Constructed Top S/Sleeve,US,Eclipse Inc,1303,2013-06-09T14:54:22.000+0000,2013-07-06T05:33:16.000+0000,27,America
210200300051,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Core Mini Bag,US,Eclipse Inc,1303,2014-03-17T01:38:10.000+0000,2014-08-05T17:56:56.000+0000,141,America
210200300052,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Cut & Sew T-Shirt,US,Eclipse Inc,1303,2013-02-16T11:05:03.000+0000,2013-07-27T00:05:44.000+0000,161,America
210200300053,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Eden Soft Nylon Pants,US,Eclipse Inc,1303,2014-07-30T12:49:33.000+0000,2015-01-09T15:47:12.000+0000,163,America
210200300054,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Embroidered Tee,US,Eclipse Inc,1303,2014-12-06T12:55:13.000+0000,2015-01-11T11:11:00.000+0000,36,America
210200300055,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Fizz Down Jacket,US,Eclipse Inc,1303,2013-02-16T16:49:07.000+0000,2013-03-29T06:40:17.000+0000,41,America
210200300056,Children,Unknown,"Eclipse, Kid's Clothes",Tony's Fleece Crew,US,Eclipse Inc,1303,2013-11-16T05:43:54.000+0000,2014-01-23T09:34:02.000+0000,68,America
210200300057,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Fleece Pants,US,Eclipse Inc,1303,2014-04-23T19:49:51.000+0000,2014-05-21T16:45:56.000+0000,28,America
210200300058,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Fresh Soft Nylon Pants,US,Eclipse Inc,1303,2014-07-30T09:58:08.000+0000,2014-08-17T02:56:41.000+0000,18,America
210200300059,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Game Short,US,Eclipse Inc,1303,2013-02-21T05:12:20.000+0000,2013-05-06T09:06:36.000+0000,74,America
210200300060,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Game Tank,US,Eclipse Inc,1303,2013-11-08T09:27:20.000+0000,2014-03-25T07:11:01.000+0000,137,America
210200300061,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Graphic Fleece Pants Cuff,US,Eclipse Inc,1303,2014-03-30T04:00:43.000+0000,2014-04-22T14:37:48.000+0000,23,America
210200300062,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Graphic Polywarp Pants,US,Eclipse Inc,1303,2014-05-21T12:49:36.000+0000,2014-10-09T02:36:41.000+0000,141,America
210200300063,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Heavy Fill Jacket,US,Eclipse Inc,1303,2014-02-03T14:57:32.000+0000,2014-05-14T02:49:28.000+0000,100,America
210200300064,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Heavy Filled Jacket,US,Eclipse Inc,1303,2014-05-12T11:42:47.000+0000,2014-10-11T13:21:49.000+0000,152,America
210200300065,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Infant Athletic Cap,US,Eclipse Inc,1303,2013-07-26T03:32:48.000+0000,2013-09-10T17:02:45.000+0000,46,America
210200300066,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Jacket,US,Eclipse Inc,1303,2013-07-06T12:47:46.000+0000,2013-08-28T19:14:36.000+0000,53,America
210200300067,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Jet Suit,US,Eclipse Inc,1303,2013-01-15T23:27:09.000+0000,2013-04-24T16:54:58.000+0000,98,America
210200300068,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Bumper,US,Eclipse Inc,1303,2013-10-18T10:21:22.000+0000,2013-12-04T00:02:31.000+0000,47,America
210200300069,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Knit Pants,US,Eclipse Inc,1303,2014-05-27T16:04:50.000+0000,2014-07-18T22:28:42.000+0000,53,America
210200300070,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's L-Sleeve Crew Fleece Sweat,US,Eclipse Inc,1303,2014-05-21T01:36:59.000+0000,2014-10-07T09:03:16.000+0000,139,America
210200300071,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's L-Sleeve Fleece Sweat,US,Eclipse Inc,1303,2013-01-29T19:14:08.000+0000,2013-02-24T11:30:09.000+0000,25,America
210200300072,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Light Fill Jacket,US,Eclipse Inc,1303,2014-03-19T11:43:35.000+0000,2014-06-02T21:33:04.000+0000,76,America
210200300073,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Little Boy's Athletic Cap,US,Eclipse Inc,1303,2013-07-09T12:07:34.000+0000,2013-07-24T16:12:22.000+0000,15,America
210200300074,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Long Twill Short,US,Eclipse Inc,1303,2014-09-12T12:23:33.000+0000,2015-03-10T21:15:57.000+0000,180,America
210200300075,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Micro Fibre Pants,US,Eclipse Inc,1303,2013-12-21T15:00:23.000+0000,2014-05-05T00:54:04.000+0000,135,America
210200300076,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Millennium Down Fill Jacket,US,Eclipse Inc,1303,2014-10-28T17:01:43.000+0000,2015-02-07T09:36:24.000+0000,102,America
210200300077,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's F/Z Hood,US,Eclipse Inc,1303,2014-08-26T15:48:01.000+0000,2014-11-17T10:48:44.000+0000,83,America
210200300078,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Fleece Crew JDM,US,Eclipse Inc,1303,2014-06-14T23:51:51.000+0000,2014-11-26T07:57:51.000+0000,164,America
210200300079,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Fleece Hood,US,Eclipse Inc,1303,2013-09-09T23:46:12.000+0000,2013-12-21T04:25:18.000+0000,102,America
210200300080,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's O/H Fleece Pants,US,Eclipse Inc,1303,2014-03-13T03:57:42.000+0000,2014-07-13T11:35:46.000+0000,122,America
210200300081,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Oval Swoosh Tee,US,Eclipse Inc,1303,2013-02-05T23:32:56.000+0000,2013-07-24T08:52:53.000+0000,168,America
210200300082,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Polar Fleece 1/2 Zip,US,Eclipse Inc,1303,2013-11-19T19:06:29.000+0000,2014-05-12T22:38:40.000+0000,174,America
210200300083,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Polywarp Warm up Cuff,US,Eclipse Inc,1303,2014-12-01T11:29:41.000+0000,2015-01-30T06:55:26.000+0000,60,America
210200300084,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Raglan Top,US,Eclipse Inc,1303,2014-04-13T04:57:14.000+0000,2014-06-05T16:07:34.000+0000,53,America
210200300085,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Reversible Hat,US,Eclipse Inc,1303,2014-09-07T19:49:08.000+0000,2015-02-07T21:52:31.000+0000,154,America
210200300086,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Ringer 'T',US,Eclipse Inc,1303,2013-08-09T23:01:50.000+0000,2013-11-18T19:12:44.000+0000,101,America
210200300087,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Rio Short,US,Eclipse Inc,1303,2013-01-17T20:48:16.000+0000,2013-04-20T01:52:30.000+0000,92,America
210200300088,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Ripstop Short,US,Eclipse Inc,1303,2014-06-06T08:00:57.000+0000,2014-10-03T15:59:39.000+0000,119,America
210200300089,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's S/L Fleece Pants,US,Eclipse Inc,1303,2013-04-08T17:38:34.000+0000,2013-08-22T12:12:28.000+0000,136,America
210200300090,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's S/Sleeve Ringer,US,Eclipse Inc,1303,2013-05-03T08:16:29.000+0000,2013-10-09T08:14:34.000+0000,159,America
210200300091,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Script Tee,US,Eclipse Inc,1303,2013-08-26T14:41:57.000+0000,2013-12-13T00:11:03.000+0000,109,America
210200300092,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Shiny Suit w/Swoosh,US,Eclipse Inc,1303,2014-07-24T06:15:05.000+0000,2014-11-27T23:03:57.000+0000,127,America
210200300093,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Short/Sleve Top,US,Eclipse Inc,1303,2014-01-06T01:18:53.000+0000,2014-06-15T14:14:33.000+0000,160,America
210200300094,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Shorts,US,Eclipse Inc,1303,2013-04-25T12:55:12.000+0000,2013-09-13T06:14:28.000+0000,141,America
210200300095,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Sweatshirt Open w/Swoosh,US,Eclipse Inc,1303,2014-02-09T21:17:47.000+0000,2014-06-23T12:44:30.000+0000,133,America
210200300096,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Sweatshirt w/1/2 Zipper and Hood,US,Eclipse Inc,1303,2014-01-30T03:19:07.000+0000,2014-06-30T13:53:39.000+0000,151,America
210200300097,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Sweatshirt w/Hood,US,Eclipse Inc,1303,2013-02-24T12:53:13.000+0000,2013-07-06T07:56:30.000+0000,132,America
210200300098,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Sweatshirt w/Round Neck,US,Eclipse Inc,1303,2014-10-15T18:07:10.000+0000,2014-11-15T13:55:17.000+0000,31,America
210200300099,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Sweatshirt w/Round Neck L,US,Eclipse Inc,1303,2013-12-02T01:47:48.000+0000,2014-04-15T12:55:44.000+0000,134,America
210200300100,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Swoosh Fleece Crew,US,Eclipse Inc,1303,2013-11-06T23:40:49.000+0000,2014-02-02T22:36:57.000+0000,88,America
210200300101,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Swoosh Tee,US,Eclipse Inc,1303,2013-02-04T06:34:19.000+0000,2013-07-23T11:39:44.000+0000,169,America
210200300102,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Swoosh Waistband Fleece Crew,US,Eclipse Inc,1303,2013-07-18T12:29:04.000+0000,2013-12-22T22:54:15.000+0000,158,America
210200300103,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's T-Shirt w/V-Neck,US,Eclipse Inc,1303,2013-04-10T21:58:21.000+0000,2013-07-23T00:12:01.000+0000,103,America
210200300104,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's T-Shirt with Round Neck,US,Eclipse Inc,1303,2014-03-10T11:05:56.000+0000,2014-08-02T20:08:45.000+0000,146,America
210200300105,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's T-Shirt with V-Neck,US,Eclipse Inc,1303,2013-01-27T23:20:48.000+0000,2013-03-20T17:31:28.000+0000,51,America
210200300106,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Tacel Pants,US,Eclipse Inc,1303,2013-11-08T09:01:01.000+0000,2014-02-01T04:51:53.000+0000,85,America
210200300107,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Tactel Pants,US,Eclipse Inc,1303,2014-05-12T22:09:25.000+0000,2014-06-27T08:33:54.000+0000,45,America
210200300108,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Tank Top,US,Eclipse Inc,1303,2014-09-02T13:57:45.000+0000,2014-12-04T22:06:32.000+0000,94,America
210200300109,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Unbrushed Fleece Pants,US,Eclipse Inc,1303,2014-02-06T00:54:39.000+0000,2014-03-25T07:17:22.000+0000,47,America
210200300110,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's V-Neck Fleece,US,Eclipse Inc,1303,2013-02-05T13:51:53.000+0000,2013-05-14T07:47:56.000+0000,98,America
210200300111,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Wind Anorak,US,Eclipse Inc,1303,2013-11-18T23:16:09.000+0000,2014-02-25T10:36:02.000+0000,98,America
210200300112,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Wind jacket,US,Eclipse Inc,1303,2014-08-20T03:44:35.000+0000,2014-11-11T04:15:06.000+0000,83,America
210200300113,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Workout Pants,US,Eclipse Inc,1303,2014-03-03T19:59:21.000+0000,2014-07-30T16:17:50.000+0000,148,America
210200300114,Children,Children Sports,"Eclipse, Kid's Clothes",Tony's Woven Pants,US,Eclipse Inc,1303,2013-11-26T05:04:46.000+0000,2014-02-21T03:47:27.000+0000,87,America
210200300115,Children,Unknown,"Eclipse, Kid's Clothes",Tony's Woven Short,US,Eclipse Inc,1303,2014-07-09T17:33:35.000+0000,2014-12-05T10:07:45.000+0000,149,America
210200300116,Children,Children Sports,"Eclipse, Kid's Clothes",Toto Band - 3-pack,US,Eclipse Inc,1303,2013-04-19T21:13:38.000+0000,2013-07-21T06:40:08.000+0000,92,America
210200300117,Children,Children Sports,"Eclipse, Kid's Clothes",Watchit Watch Black/,US,Eclipse Inc,1303,2014-07-13T19:32:39.000+0000,2014-12-23T04:36:10.000+0000,163,America
210200300118,Children,Children Sports,"Eclipse, Kid's Clothes",Watchit Watch Gold/Grepe Jelly,US,Eclipse Inc,1303,2013-11-02T04:56:23.000+0000,2014-03-16T15:06:40.000+0000,134,America
210200300119,Children,Children Sports,"Eclipse, Kid's Clothes",Watchit Watches Blue/Grashopper,US,Eclipse Inc,1303,2013-12-03T22:46:28.000+0000,2014-02-17T11:50:31.000+0000,75,America
210200300120,Children,Children Sports,"Eclipse, Kid's Clothes",Watchit Watches Tangerine/Translucent Aqua,US,Eclipse Inc,1303,2013-07-22T21:50:52.000+0000,2014-01-17T14:19:05.000+0000,178,America
210200300121,Children,Children Sports,"Eclipse, Kid's Clothes",Winter Children's Down Jacket,US,Eclipse Inc,1303,2014-12-19T01:01:33.000+0000,2015-06-05T05:58:16.000+0000,168,America
210200300122,Children,Children Sports,"Eclipse, Kid's Clothes",Youngster Brushed Fleece Straight Pants,US,Eclipse Inc,1303,2014-05-13T09:51:47.000+0000,2014-10-14T09:41:59.000+0000,154,America
210200300123,Children,Children Sports,"Eclipse, Kid's Clothes",Youngster Graphic Fleece Pant Cuff,US,Eclipse Inc,1303,2014-09-03T12:35:28.000+0000,2015-03-02T08:47:23.000+0000,180,America
210200300124,Children,Children Sports,"Eclipse, Kid's Clothes",Youngster Fleece Hood,US,Eclipse Inc,1303,2013-12-01T12:06:09.000+0000,2014-05-05T01:54:31.000+0000,155,America
210200300125,Children,Children Sports,"Eclipse, Kid's Clothes",Youngster Polar Fleece 1/2 Zip,US,Eclipse Inc,1303,2013-11-25T01:51:00.000+0000,2014-01-18T13:19:13.000+0000,54,America
210200400002,Children,Children Sports,"Eclipse, Kid's Shoes",Deschutes Boys Outdoors Training Shoes,US,Eclipse Inc,1303,2014-11-01T11:09:41.000+0000,2015-04-08T04:53:18.000+0000,158,America
210200400003,Children,Children Sports,"Eclipse, Kid's Shoes",Deschutes Jr Boysgrade School Outdoor,US,Eclipse Inc,1303,2014-12-15T16:57:50.000+0000,2015-04-15T15:27:14.000+0000,121,America
210200400004,Children,Children Sports,"Eclipse, Kid's Shoes",Kid Air One Eighty Street Shoes,US,Eclipse Inc,1303,2014-06-16T18:17:37.000+0000,2014-10-08T19:47:52.000+0000,114,America
210200400005,Children,Children Sports,"Eclipse, Kid's Shoes",Kid Air Terra Grande Running Shoes,US,Eclipse Inc,1303,2013-09-16T10:05:39.000+0000,2014-02-23T13:27:21.000+0000,160,America
210200400006,Children,Unknown,"Eclipse, Kid's Shoes",Kid Equivalent (Bf),US,Eclipse Inc,1303,2014-09-25T00:16:00.000+0000,2015-02-21T05:23:29.000+0000,149,America
210200400007,Children,Children Sports,"Eclipse, Kid's Shoes",Kid Equivalent Street Shoes,US,Eclipse Inc,1303,2014-04-01T13:01:37.000+0000,2014-08-13T20:18:13.000+0000,135,America
210200400008,Children,Children Sports,"Eclipse, Kid's Shoes",Kid Equivalent (Ac),US,Eclipse Inc,1303,2014-01-23T11:54:32.000+0000,2014-04-05T02:36:59.000+0000,72,America
210200400009,Children,Children Sports,"Eclipse, Kid's Shoes",Kid Impeccably Strong(Bg) Basket Shoes,US,Eclipse Inc,1303,2013-05-28T12:25:03.000+0000,2013-11-23T22:16:44.000+0000,180,America
210200400010,Children,Children Sports,"Eclipse, Kid's Shoes",Kid Perish Nubuck(Gg),US,Eclipse Inc,1303,2014-12-15T20:18:19.000+0000,2015-02-17T04:32:39.000+0000,63,America
210200400011,Children,Children Sports,"Eclipse, Kid's Shoes",Kid Perish Nubuck(Gp),US,Eclipse Inc,1303,2013-07-22T11:56:54.000+0000,2013-08-21T13:49:59.000+0000,30,America
210200400012,Children,Children Sports,"Eclipse, Kid's Shoes",Kid Trainer Lite V(Bp) Street Shoes,US,Eclipse Inc,1303,2014-01-21T11:01:00.000+0000,2014-05-14T11:19:05.000+0000,113,America
210200400013,Children,Children Sports,"Eclipse, Kid's Shoes",Kid Trainer Lite(Bg)Street Shoes,US,Eclipse Inc,1303,2013-08-15T06:55:13.000+0000,2013-12-10T19:35:43.000+0000,118,America
210200400014,Children,Children Sports,"Eclipse, Kid's Shoes",Kid Trainer Lite(Bp) Street Shoes,US,Eclipse Inc,1303,2014-10-16T12:05:22.000+0000,2014-11-18T03:27:33.000+0000,33,America
210200400015,Children,Children Sports,"Eclipse, Kid's Shoes",Kiddy.650 I.C. Children's Shoes,US,Eclipse Inc,1303,2014-08-28T23:21:28.000+0000,2015-01-18T07:42:53.000+0000,142,America
210200400016,Children,Children Sports,"Eclipse, Kid's Shoes",Kiddy.line R9 Tf Children's Shoes,US,Eclipse Inc,1303,2014-09-08T05:47:17.000+0000,2015-01-02T09:35:57.000+0000,116,America
210200400017,Children,Children Sports,"Eclipse, Kid's Shoes",Kiddy.sandal Children's Sandal,US,Eclipse Inc,1303,2014-04-15T08:43:51.000+0000,2014-05-22T18:27:50.000+0000,37,America
210200400018,Children,Children Sports,"Eclipse, Kid's Shoes",Kiddy.summit  90 F.G.Rbr (Bg) Children's Shoe,US,Eclipse Inc,1303,2014-07-09T12:29:19.000+0000,2014-08-10T22:38:48.000+0000,33,America
210200400019,Children,Children Sports,"Eclipse, Kid's Shoes",Kiddy.turbo Premier F.G Children's Shoes,US,Eclipse Inc,1303,2013-06-16T19:11:25.000+0000,2013-08-27T17:52:22.000+0000,72,America
210200400020,Children,Children Sports,"Eclipse, Kid's Shoes",Kids Baby Edge Max Shoes,US,Eclipse Inc,1303,2013-10-08T00:04:33.000+0000,2013-12-14T13:34:35.000+0000,67,America
210200400021,Children,Children Sports,"Eclipse, Kid's Shoes",Kids Baby Payoff Trainer Shoes,US,Eclipse Inc,1303,2014-06-18T15:29:17.000+0000,2014-12-12T23:37:59.000+0000,178,America
210200400022,Children,Children Sports,"Eclipse, Kid's Shoes",Kids Baby Rockskipper Shoes,US,Eclipse Inc,1303,2014-03-29T04:48:31.000+0000,2014-05-27T03:37:01.000+0000,59,America
210200400023,Children,Children Sports,"Eclipse, Kid's Shoes",Kids Children's Little Air Shoes,US,Eclipse Inc,1303,2013-06-04T08:52:58.000+0000,2013-11-18T21:06:56.000+0000,168,America
210200400024,Children,Children Sports,"Eclipse, Kid's Shoes",Toddle Baby Trainer Structure Leather Shoes,US,Eclipse Inc,1303,2013-02-23T00:28:15.000+0000,2013-06-16T04:08:35.000+0000,113,America
